Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:44] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMDU1NTE4MzV9.iFbzgLQ-fnX_CYH8UTQK6NJIj8xM6ZckE9svx8n-mKg&channel_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMDU1NTc3NjN9.9nUlBQRDhycEIw14GRYafX4q_b9nf0MO9-vnQ7TSBbc&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMDU3NDQ5MzB9.tW0VTuDfPzHqIYrXMQCUmob8n5RTfhp7_65H-s8kHSY&channel_id=99999999999 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMDU3NTE0NzN9.z-GrNinAg_GdigeoVnMomTC222f7xWwPAKh2V0CWPuA&channel_id=99999999999 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:45] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMDU5NzY0MDl9.y1vnWcCiLtyqoy_qzvY0wyYZPY1K0RmyHKoC5_UiV9E&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=-1&channel_id=0 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=-1&channel_id=99999999999 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=-1&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMDY0NDgyMDd9.qlhkiAAm1otFQG11bo9yyhiiiyzWNs98EA13ek6p3tA&channel_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMDY0NTQyODB9.iR2YYJygphbZDZibvoMQF1mW8qGaplfofDPLppPqhrY&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJleHAiOjE2NDg0NDQzMDY0NjAzMzZ9.Off67t4k9HfRnlN0O_2aEyUa5r18U8xV40LQ7ai1BOA&channel_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMDY2MTkxMjR9.RGSyHUD6awuGps68nhf-svnF3Au00Kbjmnnq4Q0fjt8&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMDY3NDg2NjJ9.DFgYAZldCQbVsjA6xnN6uBSCtuIzwWNDIH1OtbUrbHo&channel_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:46] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "GET /channel/details/v2?token=-1&channel_id=0 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "GET /channel/details/v2?token=-1&channel_id=0 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channel/invite/v2 HTTP/1.1" 403 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channel/invite/v2 HTTP/1.1" 400 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjowLCJleHAiOjE2NDg0NDQzMDc0ODA2NTB9.UcL1qujXzlGTQYU7NVSp03aI7bmMOXedLeAIn-v3cSw&channel_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJleHAiOjE2NDg0NDQzMDc0ODYzMDh9.BfBcq4yhgnbYXI4OfzeSCDYeJ48CqvK3JwLswIn5u_c&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [28/Mar/2022 16:11:47] "POST /auth/login/v2 HTTP/1.1" 200 -
